,imdb_id,title,plot,type,rated,year,released_at,added_at,runtime,genre,director,writer,actors,language,country,awards,metascore,imdb_rating,imdb_votes,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,matched_profit_indicator,Network,Critic Score,Audience Score,tv_link,nob_audience,Rating,Review_audience,nob_critics,Sentiment,Review_critics,matched_audience_indicator,matched_critics_indicator,matched_all_review_indicator
269,tt0032455,Fantasia,A collection of animated interpretations of great works of Western classical music.,movie,G,1940,21 Jul 1941,"November 12, 2019",125 min,"Animation, Family, Fantasy, Music","James Algar, Samuel Armstrong, Ford Beebe Jr., Norman Ferguson, David Hand, Jim Handley, T. Hee, Wilfred Jackson, Hamilton Luske, Bill Roberts, Paul Satterfield, Ben Sharpsteen","Joe Grant (story direction), Dick Huemer (story direction), Lee Blair (story development), Elmer Plummer (story development), Phil Dike (story development), Sylvia Moberly-Holland (story development), Norman Wright (story development), Albert Heath (story development), Bianca Majolie (story development), Graham Heid (story development), Perce Pearce (story development), Carl Fallberg (story development), William Martin (story development and research), Leo Thiele (story development and research), Robert Sterner (story development and research), John McLeish (story development and research), Otto Englander (story development), Webb Smith (story development), Erdman Penner (story development), Joseph Sabo (story development), Bill Peet (story development), Vernon Stallings (story development), Campbell Grant (story development), Arthur Heinemann (story development), Phil Dike (story development)","Deems Taylor, Leopold Stokowski, The Philadelphia Orchestra",English,USA,8 wins & 1 nomination.,96.0,7.8,"84,999",,,,,,0,,,,,,,,,,,,,
270,tt0120910,Fantasia 2000,An update of the original film with new interpretations of great works of classical music.,movie,G,1999,16 Jun 2000,"November 12, 2019",75 min,"Animation, Comedy, Family, Fantasy, Music","James Algar, Gaëtan Brizzi, Paul Brizzi, Hendel Butoy, Francis Glebas, Eric Goldberg, Don Hahn, Pixote Hunt","Eric Goldberg (story), Joe Grant (original concept), Perce Pearce (story development), Carl Fallberg (story development), Gaëtan Brizzi (story), Paul Brizzi (story), Don Hahn, David Reynolds, Irene Mecchi, Brenda Chapman (original concept), Elena Driskill (concept for ""Death & Re-birth of the Forest"")","Steve Martin, Itzhak Perlman, Quincy Jones, Bette Midler",English,USA,4 wins & 7 nominations.,59.0,7.2,"33,785",,,,,,0,,,,,,,,,,,,,
271,tt0187635,Fantastic Four: The Animated Series,The adventures of Marvel Comic's greatest superhero team.,series,,1994–1996,24 Sep 1994,"November 12, 2019",22 min,"Animation, Action, Sci-Fi",,"Stan Lee, Jack Kirby","Beau Weaver, Lori Alan, Chuck McCann, Quinton Flynn",English,USA,,,6.4,"2,886",,,,,,0,,,,,,,,,,,,,
272,tt0830298,Fantastic Four: World's Greatest Heroes,The adventures of the Marvel Universe's premiere superhero family.,series,,2006–2010,,"November 12, 2019",30 min,"Animation, Action, Family, Sci-Fi",,,"Hiro Kanagawa, Lara Gilchrist, Christopher Jacot, Brian Dobson",English,USA,,,6.8,"1,921",,,,,,0,,,,,,,,,,,,,
273,tt0030128,Ferdinand the Bull,"Little Ferdinand the bull is stung by a bumblebee when men come to pick a bull for a fight. When he gets in the arena, all he cares about are the flowers in the matador's hands.",movie,Approved,1938,25 Nov 1938,"November 12, 2019",8 min,"Animation, Short, Comedy, Family",Dick Rickard,"Munro Leaf (story), Robert Lawson (story)",Don Wilson,English,USA,,,7.2,"2,254",,,,,,0,,,,,,,,,,,,,
274,tt2277860,Finding Dory,"Friendly but forgetful blue tang Dory begins a search for her long-lost parents, and everyone learns a few things about the real meaning of family along the way.",movie,PG,2016,17 Jun 2016,"November 12, 2019",97 min,"Animation, Adventure, Comedy, Family","Andrew Stanton, Angus MacLane(co-director)","Andrew Stanton (original story by), Andrew Stanton (screenplay by), Victoria Strouse (screenplay by)","Ellen DeGeneres, Albert Brooks, Ed O'Neill, Kaitlin Olson","English, Indonesian",USA,Nominated for 1 BAFTA Film Award. Another 17 wins & 45 nominations.,77.0,7.3,"227,414",,,,,,0,,,,,,,,,,,,,
275,tt0266543,Finding Nemo,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.",movie,G,2003,30 May 2003,"November 12, 2019",100 min,"Animation, Adventure, Comedy, Family","Andrew Stanton, Lee Unkrich(co-director)","Andrew Stanton (original story by), Andrew Stanton (screenplay by), Bob Peterson (screenplay by), David Reynolds (screenplay by)","Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe",English,"USA, Australia",Won 1 Oscar. Another 49 wins & 62 nominations.,90.0,8.1,"911,647",94000000.0,380529370.0,936429370.0,Walt Disney,G,1,,,,,,,,,,,,,
276,,,,,,,,"January 1, 2020",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
277,tt0116311,First Kid,"A former boxer turned Secret Service agent is assigned to protect the President's son, who seems determined to make life difficult for his new protector.",movie,PG,1996,30 Aug 1996,"November 12, 2019",101 min,"Family, Comedy",David Mickey Evans,Tim Kelleher,"Sinbad, Brock Pierce, Blake Boyd, Timothy Busfield",English,USA,1 nomination.,48.0,5.2,"9,855",,,,,,0,,,,,,,,,,,,,
278,tt1725902,Fish Hooks,Three friends attend a school for fish submerged in a pet shop.,series,TV-G,2010–2014,28 Aug 2010,"April 3, 2020",22 min,"Animation, Adventure, Comedy, Family",,"Noah Jones, Alex Hirsch, William Reiss","Chelsea Kane, Justin Roiland, Kyle Massey",English,USA,2 wins & 1 nomination.,,4.6,"2,882",,,,,,0,,,,,,,,,,,,,
279,tt0091059,Flight of the Navigator,"In 1978, a boy travels 8 years into the future and has an adventure with an intelligent, wisecracking alien ship.",movie,PG,1986,01 Aug 1986,"November 12, 2019",90 min,"Adventure, Comedy, Family, Sci-Fi",Randal Kleiser,"Mark H. Baker (story), Michael Burton (screenplay), Phil Joanou (screenplay)","Joey Cramer, Paul Reubens, Cliff De Young, Veronica Cartwright",English,USA,4 nominations.,64.0,6.9,"42,322",,,,,,0,,,,,,,,,,,,,
280,tt9536846,Float,"A father discovers that his son floats, which makes him different from other kids. To keep them both safe from the judgment of the world, Dad hides, covers, and grounds him. But when his son's ability becomes public, Dad must decide whether to run and hide or to accept his son as he is.",movie,PG,2019,12 Nov 2019,"November 12, 2019",7 min,"Animation, Short, Family, Fantasy",Bobby Rubio,Bobby Rubio,"Eli Fucile, Mika Kubo, Bobby Rubio, Luna Watson",English,USA,,,7.4,"1,031",,,,,,0,,,,,,,,,,,,,
281,tt0022899,Flowers and Trees,"An evil tree stump, jealous of two trees in love, starts a forest fire.",movie,APPROVED,1932,30 Jul 1932,"November 12, 2019",8 min,"Animation, Short, Comedy",Burt Gillett,,"Esther Campbell, Marion Darlington",English,USA,,,7.5,"1,547",,,,,,0,,,,,,,,,,,,,
282,tt0119137,Flubber,"An absent-minded professor discovers ""flubber,"" a rubber-like super-bouncy substance.",movie,PG,1997,26 Nov 1997,"November 12, 2019",93 min,"Comedy, Family, Sci-Fi",Les Mayfield,"Samuel W. Taylor (short story ""A Situation of Gravity""), John Hughes (screenplay), Bill Walsh (screenplay)","Robin Williams, Marcia Gay Harden, Christopher McDonald, Ted Levine",English,USA,3 wins & 2 nominations.,37.0,5.3,"81,512",80000000.0,92993801.0,177993801.0,Walt Disney,PG,1,,,,,,,,,,,,,
283,,,,,,,,"November 12, 2019",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
284,tt0248808,For the Birds,A group of snooty birds roosting on a telephone wire get their just deserts when a goofy bird drops in.,movie,G,2000,02 Nov 2001,"November 12, 2019",3 min,"Animation, Short, Comedy, Family",Ralph Eggleston,Ralph Eggleston,Ralph Eggleston,,USA,Won 1 Oscar. Another 5 wins & 2 nominations.,,8.0,"28,126",,,,,,0,,,,,,,,,,,,,
285,,,,,,,,"December 13, 2019",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
286,,,,,,,,"November 15, 2019",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
287,,,,,,,,"December 20, 2019",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
288,,,,,,,,"December 27, 2019",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
289,,,,,,,,"November 22, 2019",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
290,tt11194650,What is Cheese?,Buttercup takes Forky on a whirlwind ride in an effort to answer any questions he may have.,episode,,2020,03 Jan 2020,"January 3, 2020",3 min,"Animation, Comedy, Family",Bob Peterson,Bob Peterson,"Tony Hale, Jeff Garlin, Bob Peterson",,,,,7.8,26,,,,,,0,,,,,,,,,,,,,
291,,,,,,,,"December 6, 2019",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
292,,,,,,,,"November 12, 2019",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
293,tt11194652,What is Reading?,Forky asks the Peas-in-a-Pod about reading and Mr. Spell offers his help as well.,episode,,2020,10 Jan 2020,"January 10, 2020",3 min,"Animation, Comedy, Family",Bob Peterson,Bob Peterson,"Tony Hale, Addison Andrews, Mila Crespo, Imani Prior",,,,,8.1,32,,,,,,0,,,,,,,,,,,,,
294,,,,,,,,"November 29, 2019",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
295,tt0113104,Frank and Ollie,"A documentary about two famed Disney animators, Frank and Ollie.",movie,PG,1995,20 Oct 1995,"November 12, 2019",89 min,Documentary,Theodore Thomas,Theodore Thomas,"Frank Thomas, Ollie Johnston, Sylvia Roemer, John Canemaker",English,USA,1 win.,,7.8,524,,,,,,0,,,,,,,,,,,,,
296,tt1142977,Frankenweenie,"When a boy's beloved dog passes away suddenly, he attempts to bring the animal back to life through a powerful science experiment.",movie,PG,2012,05 Oct 2012,"April 1, 2020",87 min,"Animation, Comedy, Family, Horror, Sci-Fi",Tim Burton,"Leonard Ripps, Tim Burton (original idea), John August (screenplay)","Catherine O'Hara, Martin Short, Martin Landau, Charlie Tahan",English,USA,Nominated for 1 Oscar. Another 11 wins & 49 nominations.,74.0,6.9,"94,078",39000000.0,35287788.0,81150788.0,Walt Disney,PG,1,,,,,,,,,,,,,
297,tt0087291,Frankenweenie,A young boy sets out to revive his dead pet using the monstrous power of science.,movie,PG,1984,21 Dec 1984,"November 12, 2019",29 min,"Short, Comedy, Drama, Sci-Fi",Tim Burton,"Tim Burton (based on an original idea by), Leonard Ripps (screenplay)","Shelley Duvall, Daniel Stern, Barret Oliver, Joseph Maher",English,USA,1 nomination.,,7.3,"10,736",39000000.0,35287788.0,81150788.0,Walt Disney,PG,1,,,,,,,,,,,,,
298,tt0076054,Freaky Friday,A mother and daughter find their personalities switched and have to live each other's lives on one strange Friday.,movie,G,1976,21 Jan 1977,"November 12, 2019",95 min,"Comedy, Family, Fantasy",Gary Nelson,"Mary Rodgers (screenplay), Mary Rodgers (book)","Barbara Harris, Jodie Foster, John Astin, Patsy Kelly",English,USA,,51.0,6.3,"11,109",,,,,,0,,,,,,,,,,,,,
299,tt0322330,Freaky Friday,"An overworked mother and her daughter do not get along. When they switch bodies, each is forced to adapt to the other's life for one freaky Friday.",movie,PG,2003,06 Aug 2003,"November 12, 2019",97 min,"Comedy, Family, Fantasy, Music, Romance",Mark Waters,"Mary Rodgers (novel), Heather Hach (screenplay), Leslie Dixon (screenplay)","Jamie Lee Curtis, Lindsay Lohan, Mark Harmon, Harold Gould","English, Mandarin",USA,Nominated for 1 Golden Globe. Another 5 wins & 10 nominations.,70.0,6.1,"120,172",,,,,,0,,,,,,,,,,,,,
300,tt7631348,Freaky Friday,"A musical about what happens when a mom and daughter argue, get their bodies magically switched, and have to make it through the day being the other at high school or preparing for the wedding next day - while hoping to switch back.",movie,TV-G,2018,10 Aug 2018,"November 12, 2019",90 min,"Comedy, Fantasy, Musical",Steve Carr,"Bridget Carpenter (musical book), Bridget Carpenter (screenplay), Mary Rodgers (based on a children's book by), Brian Yorkey (musical book)","Cozi Zuehlsdorff, Heidi Blickenstaff, Jason Maybaum, Alex Désert",English,USA,,,3.7,916,,,,,,0,,,,,,,,,,,,,
301,tt7775622,Free Solo,Alex Honnold attempts to become the first person to ever free solo climb El Capitan.,movie,PG-13,2018,13 Dec 2018,"November 12, 2019",100 min,"Documentary, Adventure, Sport","Jimmy Chin, Elizabeth Chai Vasarhelyi",,"Alex Honnold, Tommy Caldwell, Jimmy Chin, Cheyne Lempe",English,USA,Won 1 Oscar. Another 29 wins & 54 nominations.,83.0,8.2,"46,710",,,,,,0,,,,,,,,,,,,,
302,tt1865368,Frenemies,Three sets of friends deal with the ups and downs of their ever-changing relationships.,movie,TV-G,2012,13 Jan 2012,"November 12, 2019",87 min,"Comedy, Drama, Family",Daisy von Scherler Mayer,"Alexa Young (based on a novel by), Dava Savel (teleplay), Wendy Weiner (teleplay), Dava Savel (teleplay), James Krieg (teleplay), James Krieg (television story), Dava Savel (television story)","Bella Thorne, Zendaya, Mary Mouser, Nick Robinson",English,USA,3 nominations.,,5.0,"3,969",,,,,,0,,,,,,,,,,,,,
303,tt2294629,Frozen,"When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.",movie,PG,2013,27 Nov 2013,"November 12, 2019",102 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical","Chris Buck, Jennifer Lee","Jennifer Lee (screenplay by), Hans Christian Andersen (story inspired by: ""The Snow Queen"" by), Chris Buck (story by), Jennifer Lee (story by), Shane Morris (story by)","Kristen Bell, Idina Menzel, Jonathan Groff, Josh Gad","English, Norwegian",USA,Won 2 Oscars. Another 79 wins & 59 nominations.,75.0,7.5,"551,637",,,,,,0,,,,,,,,,,,,,
304,tt4520988,Frozen II,"Anna, Elsa, Kristoff, Olaf and Sven leave Arendelle to travel to an ancient, autumn-bound forest of an enchanted land. They set out to find the origin of Elsa's powers in order to save their kingdom.",movie,PG,2019,22 Nov 2019,"March 14, 2020",103 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical","Chris Buck, Jennifer Lee","Jennifer Lee (screenplay by), Hans Christian Andersen (story inspired by ""The Snow Queen"" by), Jennifer Lee (story by), Chris Buck (story by), Kristen Anderson-Lopez (story by), Robert Lopez (story by), Marc Smith (story by), Allison Schroeder (additional screenplay material by)","Kristen Bell, Idina Menzel, Josh Gad, Jonathan Groff",English,USA,Nominated for 1 Oscar. Another 15 wins & 71 nominations.,64.0,7.0,"106,368",,,,,,0,,,,,,,,,,,,,
305,tt0382142,Full-Court Miracle,"An African American college basketball star becomes the head coach of a yeshiva's struggling basketball team in Philadelphia, Pennsylvania, after a knee injury forces him to leave the game. Based on the true story of Lamont Carr.",movie,TV-G,2003,21 Nov 2003,"November 12, 2019",90 min,"Drama, Family, Sport",Stuart Gillard,"Joel Silverman, Joel Kauffmann, Donald C. Yost","Alex D. Linz, Richard T. Jones, R.H. Thomson, Sean Marquette",English,USA,4 nominations.,,5.7,816,,,,,,0,,,,,,,,,,,,,
306,tt0039404,Fun and Fancy Free,"Jiminy Cricket hosts two Disney animated shorts: ""Bongo,"" about a circus bear escaping to the wild, and ""Mickey and the Beanstalk,"" a take on the famous fairy tale.",movie,Approved,1947,12 Mar 1948,"November 12, 2019",73 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance","Jack Kinney, Hamilton Luske, William Morgan, Bill Roberts","Homer Brightman (story), Harry Reeves (story), Ted Sears (story), Lance Nolley (story), Eldon Dedini (story), Tom Oreb (story), Sinclair Lewis (from an original story by)","Edgar Bergen, Dinah Shore, Luana Patten, Anita Gordon",English,USA,,66.0,6.6,"6,454",,,,,,0,,,,,,,,,,,,,
307,tt0286639,Fuzzbucket,"In the vein of ""Harvey"", an invisible creature befriends a 12 year old boy. Of course, no one else can see him nor believes in him.",movie,,1986,18 May 1986,"November 12, 2019",46 min,"Adventure, Comedy, Family",Mick Garris,Mick Garris,"Chris Hebert, Phil Fondacaro, Joe Regalbuto, Wendy Phillips",English,USA,1 nomination.,,7.6,155,,,,,,0,,,,,,,,,,,,,
308,tt0436339,G-Force,A specially trained squad of guinea pigs is dispatched to stop a diabolical billionaire from taking over the world.,movie,PG,2009,24 Jul 2009,"March 15, 2020",88 min,"Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",Hoyt Yeatman,"Cormac Wibberley (screenplay), Marianne Wibberley (screenplay), Hoyt Yeatman (story), David P.I. James (story)","Bill Nighy, Will Arnett, Zach Galifianakis, Kelli Garner","Spanish, English",USA,1 win & 1 nomination.,41.0,5.1,"41,151",150000000.0,119436770.0,292817841.0,Walt Disney,PG,1,,,,,,,,,,,,,
309,tt0108783,Gargoyles,A clan of heroic night creatures pledge to protect modern New York City as they did in Scotland one thousand years earlier.,series,TV-PG,1994–1996,24 Oct 1994,"November 12, 2019",30 min,"Animation, Action, Adventure, Comedy, Crime, Drama, Family, Fantasy, Mystery, Romance, Thriller",,Greg Weisman,"Keith David, Salli Richardson-Whitfield, Jeff Bennett, Frank Welker",English,USA,1 win & 11 nominations.,,8.1,"13,699",,,,,,0,,,,,,,,,,,,,
310,tt1835977,Geek Charming,"To win a school popularity contest, a high school diva permits a film club classmate to record her popular life, but the film starts documenting her decline instead.",movie,TV-G,2011,11 Nov 2011,"November 12, 2019",94 min,"Comedy, Drama, Family, Romance",Jeffrey Hornaday,"Robin Palmer (based on the novel by), Elizabeth Hackett (teleplay), Hilary Galanoy (teleplay)","Sarah Hyland, Matt Prokop, Sasha Pieterse, Jordan Nichols",English,USA,1 nomination.,,6.4,"10,723",,,,,,0,,,,,,,,,,,,,
311,tt0193187,Genius,Charlie Boyle finds that even his high IQ can't solve all of his problems when he takes on a double life in order to make friends his own age.,movie,TV-G,1999,21 Aug 1999,"November 12, 2019",82 min,"Comedy, Family, Romance, Sci-Fi",Rod Daniel,"John Rieck (story), John Rieck (teleplay), Jim Lincoln (teleplay), Dan Studney (teleplay)","Trevor Morgan, Emmy Rossum, Charles Fleischer, Yannick Bisson",English,USA,2 nominations.,,6.3,"1,570",17000000.0,1361045.0,6942889.0,Roadside Attractions,PG-13,1,,,,,,,,,,,,,
312,,,,,,,,"November 12, 2019",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
313,tt0119190,George of the Jungle,A man raised in the jungle by apes falls in love with a wealthy American heiress.,movie,PG,1997,16 Jul 1997,"May 1, 2020",92 min,"Action, Adventure, Comedy, Family, Romance",Sam Weisman,"Jay Ward (characters), Dana Olsen (story), Dana Olsen (screenplay), Audrey Wells (screenplay)","Brendan Fraser, Leslie Mann, Thomas Haden Church, Richard Roundtree","English, Spanish",USA,1 win & 3 nominations.,53.0,5.4,"68,409",,,,,,0,,,,,,,,,,,,,
